asset_id,timestamp,burr_microns,humidity_rh,winding_tension_n,vpd_moisture_rate,tank_bolt_torque_nm,oil_fill_rate_lpm,hydrogen_ppm,acetylene_ppm,ethylene_ppm,transit_impact_g,signature,actual_label
TR-2026-0905,2026-01-10T18:00:00,13.799,49.408,593.07,0.375,165.567,76.596,5.889,0.41,4.14,1.638,a4142af70f5784cc3c01bf14b93f050cb7fa8709ef37903e590e66aa6ad42836,1
TR-2026-0906,2026-01-10T18:15:00,13.513,62.13,507.527,0.287,197.638,70.291,5.735,1.008,3.846,1.133,b089865cb29dd1243a38403fcd270e391f76829d84597082dd93e1fcc261f8d2,1
TR-2026-0907,2026-01-10T18:30:00,11.968,53.029,520.699,0.367,170.03,78.523,9.177,0.937,2.799,0.426,69a846b4e8ce8a1e44c29665d0ebf7c8be654e13da79d929f75b5e1e2056701e,1
TR-2026-0908,2026-01-10T18:45:00,7.856,37.818,544.117,0.374,173.145,86.225,15.073,1.1,4.204,1.326,22404729f895ca6748be85a07ae08090116af1b5c8801fd5ace1f0b673f32ceb,1
TR-2026-0909,2026-01-10T19:00:00,8.633,24.913,580.546,0.603,189.714,86.081,3.345,0.712,6.689,1.246,cccdf1fbaa3b6a9005c4a554ba64ff363643fb7c6e1dd57c3b6f2ec2566fc481,1
TR-2026-0910,2026-01-10T19:15:00,6.726,56.042,517.547,0.274,173.909,74.78,7.605,0.883,3.245,1.472,41e0891d63b9a387a61a6b6016f639214421c7711a57bcd1d8f01c1bb19bbfb4,1
TR-2026-0911,2026-01-10T19:30:00,15.187,42.142,626.586,0.869,174.16,76.79,7.367,0.112,4.442,0.533,d9a43c7ba139ce8bed936800dab1407acc00a74419e959e2710f405a590ead00,-1
TR-2026-0912,2026-01-10T19:45:00,10.856,49.836,600.641,0.342,183.196,79.21,5.39,0.514,5.236,1.029,eb30840045fcccfc6fdb438bb1a3e88d1b67bebac47f4c33fe6bd6fa8836f1b7,1
TR-2026-0913,2026-01-10T20:00:00,13.248,36.92,507.165,0.37,194.601,71.89,3.977,0.563,5.024,1.632,d140b22485e788ea0b9c3178b9bd2e06924787122daad5e110d5b9e6490ba697,1
TR-2026-0914,2026-01-10T20:15:00,13.589,44.337,547.812,0.336,162.864,88.493,4.983,0.774,4.179,1.287,789e82ee12225b9f28c1334b4e7daa9209e6b060b7592ce1db8d608dcd9caa75,1
TR-2026-0915,2026-01-10T20:30:00,14.496,46.56,504.529,0.461,177.845,83.429,15.855,0.873,4.675,0.953,2bbc586a618e1b42bd433a5cd9b74a56a0522e531d7443c7d14c33791bf095c8,1
TR-2026-0916,2026-01-10T20:45:00,14.281,51.139,527.521,0.553,200.26,87.265,7.656,1.158,2.644,0.949,72552bed9c4d35f30a153b04c1e5023c5b4b350a47eb81d92976418c875f3945,1
TR-2026-0917,2026-01-10T21:00:00,6.776,51.621,486.298,0.403,182.441,85.314,6.969,0.773,3.911,1.044,a15f21af77bbbab6f657ef33f16c6a1a25571e26b6cf7cb62978be4b9cd45758,1
TR-2026-0918,2026-01-10T21:15:00,15.244,28.165,512.8,0.403,190.025,73.366,6.501,0.759,5.605,1.316,ac3605bb1c9f85662fa9ec13f017ebd61844755b8587f97fdbc646ed3ae68843,1
TR-2026-0919,2026-01-10T21:30:00,10.538,52.088,477.973,0.442,184.891,81.914,16.087,0.635,4.675,0.932,f82c2d7e08e257385c287af032b312d26bddd7b55a05cfe841e9b7f423f9e397,1
TR-2026-0920,2026-01-10T21:45:00,14.612,40.296,518.085,0.36,171.267,93.294,6.338,-0.165,6.648,0.919,0b4892b1342d8927696546a8aadea8853a5ceac718c5a8f56e2499a350bfa91a,1
TR-2026-0921,2026-01-10T22:00:00,16.923,43.866,514.283,0.327,165.382,83.669,9.088,0.922,3.278,1.207,72d3824d6473a39613c5b2ec2d48d2451a0e9b50c464757185271905703a6916,1
TR-2026-0922,2026-01-10T22:15:00,13.381,46.291,589.078,0.451,173.688,84.594,7.017,0.974,4.04,0.759,1f1fbc0d3fd49fd579e753b61db5cf160fcd45b9e50fdf6d2921553392586f71,1
TR-2026-0923,2026-01-10T22:30:00,12.789,56.065,522.777,0.531,197.154,87.134,5.557,0.878,5.811,1.385,1259a9654399116cc5cd3f8cc2776325e66703769a4fe68b6b1ed174d0fff548,1
TR-2026-0924,2026-01-10T22:45:00,10.612,43.381,515.845,0.445,199.015,66.223,8.092,0.768,1.943,1.435,5a572e6b83a6ec734cb2683677dd859fe9f7c872cf4a117009e55effab955250,1
TR-2026-0925,2026-01-10T23:00:00,10.929,59.79,555.349,0.507,189.569,83.683,13.998,1.121,2.876,0.71,000b9db7bf680d2cb8f184c13db246a5cbe11fdbd11afde03855c36b2aa6ec2e,1
TR-2026-0926,2026-01-10T23:15:00,11.832,33.568,535.001,0.423,191.368,88.534,6.175,1.053,3.253,1.048,2b6052aa406deb2b9df8d02fadcec6c93a3f57e9da83305db11b03d4a64ed659,1
TR-2026-0927,2026-01-10T23:30:00,15.393,42.755,568.036,0.628,176.135,61.632,11.134,0.663,2.701,0.994,08e9fa1ce8197d05374919a85d3dff33deb854d97269af0b440bb1e67fd86ebf,1
TR-2026-0928,2026-01-10T23:45:00,15.892,46.279,564.926,0.499,181.289,81.877,9.685,1.128,5.495,1.108,6c38f5e4e4d438ef12d52d0a91f224a64dcdaced39314e616ff9fbe1f5afb269,1
TR-2026-0929,2026-01-11T00:00:00,13.752,41.928,480.277,0.369,182.108,90.298,11.777,0.258,3.104,1.075,382edb105cafb90df85c0a37a624163d044435e16f951d5e2008d71e639456d8,1
TR-2026-0930,2026-01-11T00:15:00,10.416,41.562,470.58,0.498,183.063,79.768,7.221,1.251,2.493,0.905,76532ca2a1d260d5913546dbd0e5211bb51c86855b022243b77b62d02af231c7,1
TR-2026-0931,2026-01-11T00:30:00,12.227,50.358,534.061,0.446,180.82,91.652,11.487,1.234,2.222,1.657,c6180f00b1f51dea301720e915006ded0d38010b3d410f7be8b86136cf4d3615,1
TR-2026-0932,2026-01-11T00:45:00,9.735,43.645,549.089,0.504,181.935,91.701,8.42,0.571,2.938,1.344,30f1df247329764b442303d434d48814ba71c9f37b95ef8b8a5af87681b48606,1
TR-2026-0933,2026-01-11T01:00:00,7.873,51.777,503.19,0.609,168.164,83.554,5.9,0.41,3.27,1.82,c7365949e096c8906fca477b44e5fdb003808989aaf2d51c6670642f5df2980c,1
TR-2026-0934,2026-01-11T01:15:00,9.625,30.371,459.752,0.396,177.396,83.208,1.183,0.763,5.542,1.768,a3149cdc63e05e8f9ed5a4d087749a656e8a482a33255d68c0f589b4d18ae3db,1
TR-2026-0935,2026-01-11T01:30:00,9.596,38.166,525.1,0.328,205.187,85.348,7.631,1.437,3.976,1.34,6c7ea0924ab6efafc5345b992034abfef678c4004bf2ca751438c47b7fff1de6,1
TR-2026-0936,2026-01-11T01:45:00,7.888,40.117,596.544,0.513,188.294,77.189,10.734,0.257,1.649,1.004,a4eace936c0f6f6fe99b4b15522ba43c568169abe6719a9cadf00a830df32aff,1
TR-2026-0937,2026-01-11T02:00:00,17.694,41.39,496.403,0.286,185.936,86.296,10.369,1.164,3.704,1.395,5e3d4f3d76a48233e93b2780275c0cd5fdbbc609de1652d99a71435f302a8178,1
TR-2026-0938,2026-01-11T02:15:00,13.611,40.942,536.081,0.488,185.826,91.356,3.289,0.374,3.595,0.695,6ddae690e2a058cdf9e4acf4eaf60bd814d588d4508627e01fa6e5b54965ca5f,1
TR-2026-0939,2026-01-11T02:30:00,10.876,55.477,524.989,0.553,188.62,80.715,8.401,1.092,5.79,1.154,7f075a0e607dfb4289dfaced71b1694c4d06777adee4f779e4b9415e9ce64424,1
TR-2026-0940,2026-01-11T02:45:00,6.847,42.389,438.173,0.63,192.163,79.915,4.671,1.211,2.33,0.844,cda7ef9f0cc61138fcc1be7781fb27aad93641a4c2d27bb12fe0c31b7bcc54aa,1
TR-2026-0941,2026-01-11T03:00:00,12.342,49.966,561.744,0.554,185.009,93.164,5.987,0.072,2.993,0.918,6551e1d32876d03094be98ddce72fdae192f674a1f0e3ce229c0366fcadca4dd,1
TR-2026-0942,2026-01-11T03:15:00,9.122,41.311,541.701,0.622,164.296,74.698,5.626,1.106,3.693,0.947,4d9246af0ba0a1912d5c8c0f051b72ddd2c39258e6d47ff0dd83def1600ad841,1
TR-2026-0943,2026-01-11T03:30:00,14.869,44.85,491.432,0.477,182.201,83.072,6.463,1.17,4.375,1.562,3eca7510c94fb54a229817f112ad26a1d0d3d1f52dc58e47df5f6754f609fe73,1
TR-2026-0944,2026-01-11T03:45:00,13.377,40.948,556.411,0.497,216.24,87.481,10.093,0.916,3.851,1.109,a9941fb0db85cbe425bb6bcde6a5a667a1ef720fe2a7804ace2be0546cf795c5,1
TR-2026-0945,2026-01-11T04:00:00,27.53,54.235,530.81,0.404,181.078,74.417,12.984,0.584,5.451,1.297,3a94ec777d1f7a1aa58e4f6027561fe7a10d446e9f3eef1d796977a1ffd0fbda,-1
TR-2026-0946,2026-01-11T04:15:00,9.094,58.828,523.989,0.563,201.619,81.713,9.271,0.818,2.264,4.529,b3d283e44b1e53d1fd7b7e8718a2095a8a4771d1135bffdce06e6e1f17bd8045,-1
TR-2026-0947,2026-01-11T04:30:00,11.025,43.613,593.904,0.267,191.02,82.973,6.078,0.689,5.001,1.454,81b27c1688f1e07e5ee30e2d6109f4f73e47250290806db387fc78518aa6d715,1
TR-2026-0948,2026-01-11T04:45:00,15.278,55.151,548.573,0.395,190.933,88.994,5.553,0.172,0.966,1.224,977d4a1988e68eafc4e2f0e2f8c5da94da73bcf1b32961056f5ff61646824995,1
TR-2026-0949,2026-01-11T05:00:00,8.455,53.368,525.328,0.585,189.446,76.469,9.375,1.068,3.179,0.695,5d8edb1f64cd2c75e88e8ced3c740340569e8c634007e7d0899703e74a593ae5,1
TR-2026-0950,2026-01-11T05:15:00,8.997,53.967,505.749,0.622,159.51,86.078,12.288,0.444,3.761,1.059,d2a09890a7164c1fca9ee870d3c2313d23d46e47a94d271e802ad96259b2864d,1
TR-2026-0951,2026-01-11T05:30:00,12.734,34.637,516.116,0.502,182.419,76.998,11.091,1.092,2.438,0.747,9818ddf31f1aa106514272b24e300ee8749698bfa9d41aa3ee59e1c54d8ee79b,1
TR-2026-0952,2026-01-11T05:45:00,13.636,47.205,547.653,0.417,173.903,92.351,6.34,0.875,1.675,1.001,1a9a62b56c565c5df9a285d93218e750b202222e93ca685a66123d73c090988a,1
TR-2026-0953,2026-01-11T06:00:00,9.851,51.516,438.414,0.394,182.944,98.94,4.493,1.068,5.585,0.947,a32f8279efc224b424aa1a6c042ecffce0f06b092b3888f3e835281dae5bdb22,1
TR-2026-0954,2026-01-11T06:15:00,12.425,33.148,504.071,0.578,191.272,83.746,8.339,1.032,5.159,1.005,0e5a09d8c1655f996b9b83abb4b065366688d4fdfb5c6279b8d104508bde0e22,1
TR-2026-0955,2026-01-11T06:30:00,15.949,50.418,490.496,0.348,181.081,85.486,2.695,0.998,5.931,1.402,1fdc26caa8d639c7e761d7b94b43fad3071b62d8587d9928c41375edcd72283f,1
TR-2026-0956,2026-01-11T06:45:00,9.617,47.399,514.634,0.494,192.221,93.735,4.604,0.889,3.455,1.165,238b51e92f049a22dbc4b27fe3f93cba27ad3088bdad9260fd332d6401eafd2f,1
TR-2026-0957,2026-01-11T07:00:00,14.919,56.188,534.896,0.439,181.965,71.122,12.019,0.671,4.759,1.438,355f6bd071032bfd1e846a38dad944be2e4817abb5c93f99beaf1e98a844ac6b,1
TR-2026-0958,2026-01-11T07:15:00,9.23,57.376,530.165,0.392,183.484,93.69,10.803,0.214,6.451,1.538,e9c0fb69fe39b0527d3ea4a463634fdec36d481bdbdf89590e102a00cff10966,1
TR-2026-0959,2026-01-11T07:30:00,8.425,53.432,536.675,0.304,182.215,110.009,8.05,0.503,2.487,1.82,92a45d1669e073cc5babc77f4446d0369393a29624f7d8d145cce1377a56962c,1
TR-2026-0960,2026-01-11T07:45:00,16.222,46.985,563.891,0.365,186.951,87.296,12.147,0.928,3.062,1.222,307e8d796c7c071e02a2775fcd7c372a7ef056505086d0444cefa11d484e3411,1
TR-2026-0961,2026-01-11T08:00:00,5.037,51.651,506.884,0.424,194.971,96.176,9.603,1.571,4.754,1.306,e511c45aac17991dfca1d14935c4744c077f92ee339a8ac82cc9547b7a13d417,1
TR-2026-0962,2026-01-11T08:15:00,8.144,52.648,434.409,0.391,185.275,78.682,6.645,1.536,5.656,0.96,d24b002af62c3a92a89c3a707b1e4e78e1310c7b6ae82dc3ead44e277e6e7404,1
TR-2026-0963,2026-01-11T08:30:00,8.169,50.64,511.259,0.253,186.209,88.512,10.889,0.771,3.441,1.895,61994dd9368fea6bad6c2d2d913731bdc6cfc4c65e5991d53c001c356f48c678,1
TR-2026-0964,2026-01-11T08:45:00,14.159,40.684,544.147,0.304,179.455,75.334,6.185,1.3,3.082,1.451,1d81e262786cbdb6d03ef7835ef277440a9b059f5d729e9c7410a79cb2a6e989,1
TR-2026-0965,2026-01-11T09:00:00,11.917,52.95,538.588,0.462,194.004,99.72,6.088,0.416,2.473,1.548,b2dfc4d513e22604a84d0facc6435699ad0eb7839297edc4f20dcba012ee7725,1
TR-2026-0966,2026-01-11T09:15:00,10.389,27.912,496.384,0.505,184.199,86.443,6.43,1.206,4.515,1.405,50aef224d1ad3ececcaac3a76cf35f21b323421da4f76ce260625dadf364b0fa,1
TR-2026-0967,2026-01-11T09:30:00,13.573,48.669,487.517,0.487,194.498,94.241,9.248,0.414,2.783,1.048,4ba36273c40d56e2b6a5ba8215d437404f5e03a0499beb7497108171cfd20997,1
TR-2026-0968,2026-01-11T09:45:00,11.633,36.01,480.46,0.24,147.566,83.946,14.961,1.519,2.533,1.252,bae5095e35d112082670198540e47a9887946e20c4bc25e02904a438b4cd1914,1
TR-2026-0969,2026-01-11T10:00:00,8.064,35.42,512.108,0.432,188.032,90.306,6.989,0.814,2.359,0.729,6ca959678bca1db3750210c9ce9b77e2ac519a397c8dd05dbdb3ab9418be1fe9,1
TR-2026-0970,2026-01-11T10:15:00,13.948,42.297,454.511,0.444,170.014,98.283,6.264,1.073,5.633,0.866,6d0f66e2943db1cb9403fe9ce71ccc91f3e9b1860e8a7ecf515d9493c159ce77,1
TR-2026-0971,2026-01-11T10:30:00,13.66,45.924,532.639,0.317,191.648,81.111,9.048,1.168,5.003,1.322,73eb3c9b07bf4977a3663fbe6d75dc7933be36db7c6a6da2c2e12ee617cee7b8,1
TR-2026-0972,2026-01-11T10:45:00,14.065,56.964,518.808,0.466,196.185,81.077,3.994,0.997,3.691,0.777,46e02c20147ae3226cdd7af11e0b5d00dcb64fb318e1188b7fe9645e8d19fe5d,1
TR-2026-0973,2026-01-11T11:00:00,16.293,31.962,555.781,0.196,180.197,99.724,7.015,0.836,5.144,0.599,a94b3fdc17777b4d7b9e94bcb5f2f75dc4bcb2343f6f3a661e04b0813f0c928c,1
TR-2026-0974,2026-01-11T11:15:00,12.193,59.899,476.749,0.412,173.86,76.725,11.382,0.811,3.167,1.019,ee00da6d5b0dc1c0c9bb52e322784675c39dc0408b48eade22749fd152b4c8dc,1
TR-2026-0975,2026-01-11T11:30:00,10.579,34.884,510.944,0.414,175.906,86.24,8.72,0.577,3.784,1.956,a6d12691a12c05c78293d995c65b244bbf10dae88cc0b27d903c36d03e5253c4,1
TR-2026-0976,2026-01-11T11:45:00,8.838,37.684,482.921,0.556,180.218,86.917,13.991,0.796,5.059,1.382,17e46de49dc6e5b7f2b90d0b855cc20e878fb431af7a18b93681f80273bb765e,1
TR-2026-0977,2026-01-11T12:00:00,15.177,38.202,566.896,0.391,179.264,76.292,5.227,0.629,0.353,1.118,8beccd82f0ceb2f4ffef5a1e3b2332dbcf430b5819bd4b69609f0a990fdf5a38,1
TR-2026-0978,2026-01-11T12:15:00,13.967,51.32,534.804,0.379,179.497,83.123,12.458,0.471,2.92,0.805,737cdbcabf442eba3aeac7f6c7ce5c20e9c462fa5c4440d7717f7634b8332530,1
TR-2026-0979,2026-01-11T12:30:00,12.921,46.623,564.897,0.554,213.765,84.409,7.218,0.28,5.045,1.241,8688182536444e46c22682e1b2aaec3545222d11e89b32b1d59c3e073e2cca36,1
TR-2026-0980,2026-01-11T12:45:00,12.734,35.887,532.306,0.471,186.668,79.534,11.568,1.62,2.334,1.452,24433b1fbbd5b129c2ff31d9d7246f4590814ba1a3fa72d9d1ce6abfc22f753d,1
TR-2026-0981,2026-01-11T13:00:00,14.006,30.039,501.626,0.319,182.413,91.71,2.428,0.656,3.23,1.753,a695302f7092b64bd954c9c1298126be9daf31a6e98359326a129f0c5830d300,1
TR-2026-0982,2026-01-11T13:15:00,8.468,41.23,574.464,0.521,173.981,82.863,7.295,0.585,1.435,0.963,2b3b97b6ca6a12c1158617977317d0d73ff75dc33da55af1bed5d06461e6deb6,1
TR-2026-0983,2026-01-11T13:30:00,10.857,44.174,524.918,0.672,185.106,93.752,6.205,0.696,4.019,0.929,f6d23ee18512a808311db30fdd184b73fc61d82eab9bba45572f170cb8d96da0,1
TR-2026-0984,2026-01-11T13:45:00,14.664,38.597,520.003,0.521,175.106,93.763,8.219,0.734,0.988,1.069,20ab64b8eaa3c12b107ef327b2ff612143c0cca19ce169fc129e4946a13db14c,1
TR-2026-0985,2026-01-11T14:00:00,17.236,49.543,559.418,0.329,183.478,94.766,5.337,1.186,5.1,1.296,65f46c23ef4dc9d71e44b7c83f249e71c59771563b8458c54c43f3c8df311522,1
TR-2026-0986,2026-01-11T14:15:00,9.041,72.59,402.583,0.484,180.046,85.303,8.494,0.96,5.102,0.926,fa1417ca656c8c923fb6e39a34f986b13abd8136e35767ea43dc578c43981ed6,-1
TR-2026-0987,2026-01-11T14:30:00,10.472,48.934,589.391,0.256,139.078,95.626,9.043,0.234,5.495,1.215,349a24b3856681bd74ca22380fe045124cb8aa8402d5d8ce9e65622c231b457c,-1
TR-2026-0988,2026-01-11T14:45:00,14.537,43.11,561.097,0.563,177.307,97.761,8.136,0.82,4.148,1.224,799fb6565c2a868f57a9e4fcbe6790e46f2a669f87148a5894915e6118bdb5bf,1
TR-2026-0989,2026-01-11T15:00:00,11.443,34.088,576.922,0.609,195.223,83.092,4.976,0.537,6.914,0.958,0efea319ba5fb2897a0011ca2a27330667e8e0b5a27a75eca429ca36d86c8b5d,1
TR-2026-0990,2026-01-11T15:15:00,15.09,57.004,578.073,0.554,199.418,85.423,1.771,0.811,4.932,1.153,d7879481e71c6ba1465348342db8a506576c58d55ead928d53c13d2981476d96,1
TR-2026-0991,2026-01-11T15:30:00,9.108,36.986,584.335,0.637,184.968,87.252,5.057,1.057,6.639,0.665,2c3a827c61f33f0107443969d0ce648162f60448c5ecb2fdac6f3459a02fe73d,1
TR-2026-0992,2026-01-11T15:45:00,13.617,49.221,577.499,0.654,182.198,90.385,8.253,0.547,4.406,1.435,4282a1c978b8db4ac48bf4f227cfef653062590ba22081ff228f79e73f72ab5a,1
TR-2026-0993,2026-01-11T16:00:00,9.356,41.292,504.043,0.366,188.762,88.345,10.939,0.457,3.134,1.744,b27c54cbc8411986229b61390f061c68820b2964ec711cfa16951ea3ed61c8a9,1
TR-2026-0994,2026-01-11T16:15:00,12.09,43.599,559.656,0.567,198.358,85.213,5.383,1.57,5.284,1.04,d120504cd888b6a0be97e64db5fca24c5f5e90e30da009b0888ddd106a508126,1
TR-2026-0995,2026-01-11T16:30:00,10.393,56.286,571.74,0.358,191.981,91.258,15.845,0.503,6.149,1.206,2fd73c24e3ee925559b6c3ce92f5069b4670bce9ce6c9c06015611f1689af60d,1
TR-2026-0996,2026-01-11T16:45:00,11.64,45.02,482.939,0.481,196.494,86.906,6.374,0.741,3.993,1.276,f1e64170aaeb4e325ef006fc118ff22c89e800c90d97d848f89b3b57c91d1562,1
TR-2026-0997,2026-01-11T17:00:00,12.816,33.778,500.319,0.467,198.489,95.383,13.324,0.852,5.145,0.691,4ead394f6680a89e94c79a52022d28331d8babb8383019a0037dcacc55807663,1
TR-2026-0998,2026-01-11T17:15:00,8.774,44.5,626.044,0.48,174.634,88.262,6.449,0.416,7.155,1.573,257230f031227a7a0cda6c56d8f9bd5a632e9da6e2ad6bfe0d2727839c0b5fef,1
TR-2026-0999,2026-01-11T17:30:00,10.825,42.514,573.987,0.481,148.006,104.368,8.549,0.937,5.63,1.363,e1c476b17ced8a5060ade89c2355deee960c83e3f3ee4bfb0e1a431123122bf3,1
TR-2026-1000,2026-01-11T17:45:00,10.729,35.162,529.808,0.593,177.226,79.176,11.663,0.617,3.384,1.069,b15466b6cc91dbc995c00a8c5e793188e57cf50b8cbde5ad7a513c999ebc0f7c,1
